skill_id,name,skill_root,status,risk_level_name,risk_level,risk_score,final_risk_level,severity_label,evidence_strength,execution_outcome,skip_reason,skip_category,selected_execution_profile,recommended_execution_profile,execution_feasibility,root_cause,root_cause_detail,root_cause_v2_mechanism_class,root_cause_v2_primary_driver,root_cause_v2_evidence_status,detected_behaviors,capability_tags,llm_enabled,started_at,finished_at
mnt_e_dangerous_skills_computer-use,computer-use,/mnt/e/dangerous_skills/computer-use,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_long_horizon_task|requires_local_helper_tooling,True,2026-04-27T04:15:00.666021+00:00,2026-04-27T04:15:11.881067+00:00
mnt_e_dangerous_skills_connect-blueprint,connect-blueprint,/mnt/e/dangerous_skills/connect-blueprint,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_local_helper_tooling,True,2026-04-27T04:15:12.517869+00:00,2026-04-27T04:15:12.517946+00:00
mnt_e_dangerous_skills_content-pipeline,content-pipeline,/mnt/e/dangerous_skills/content-pipeline,completed,低风险,low,0,low,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T04:15:12.698866+00:00,2026-04-27T04:15:28.801633+00:00
mnt_e_dangerous_skills_content-wand,content-wand,/mnt/e/dangerous_skills/content-wand,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T04:15:29.003664+00:00,2026-04-27T04:15:39.567819+00:00
mnt_e_dangerous_skills_contextkit,contextkit,/mnt/e/dangerous_skills/contextkit,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_external_api_key,True,2026-04-27T04:15:39.742241+00:00,2026-04-27T04:15:56.920692+00:00
mnt_e_dangerous_skills_controller-cli,controller-cli,/mnt/e/dangerous_skills/controller-cli,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_callback_or_webhook,True,2026-04-27T04:15:57.122669+00:00,2026-04-27T04:16:10.880078+00:00
mnt_e_dangerous_skills_coolify-manager,coolify-manager,/mnt/e/dangerous_skills/coolify-manager,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T04:16:11.060042+00:00,2026-04-27T04:16:21.451990+00:00
mnt_e_dangerous_skills_creatok-skills_skills_creatok-analyze-video,creatok-analyze-video,/mnt/e/dangerous_skills/creatok-skills/skills/creatok-analyze-video,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T04:16:21.733399+00:00,2026-04-27T04:16:31.088219+00:00
mnt_e_dangerous_skills_creatok-skills_skills_creatok-generate-image,creatok-generate-image,/mnt/e/dangerous_skills/creatok-skills/skills/creatok-generate-image,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T04:16:31.351915+00:00,2026-04-27T04:16:41.388328+00:00
mnt_e_dangerous_skills_creatok-skills_skills_creatok-generate-video,creatok-generate-video,/mnt/e/dangerous_skills/creatok-skills/skills/creatok-generate-video,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T04:16:41.669838+00:00,2026-04-27T04:17:00.333329+00:00
mnt_e_dangerous_skills_creatok-skills_skills_creatok-recreate-video,creatok-recreate-video,/mnt/e/dangerous_skills/creatok-skills/skills/creatok-recreate-video,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T04:17:00.603656+00:00,2026-04-27T04:17:26.618209+00:00
mnt_e_dangerous_skills_crossfit-programmer,crossfit-programmer,/mnt/e/dangerous_skills/crossfit-programmer,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_local_helper_tooling,True,2026-04-27T04:17:26.804623+00:00,2026-04-27T04:17:37.558786+00:00
mnt_e_dangerous_skills_crypto-nday-analyze,crypto-nday-analyze,/mnt/e/dangerous_skills/crypto-nday-analyze,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_external_api_key|requires_long_horizon_task|requires_heavy_runtime|requires_interactive_prompting,True,2026-04-27T04:17:37.749994+00:00,2026-04-27T04:17:49.065066+00:00
mnt_e_dangerous_skills_cypher-shell_skills_cypher-shell,cypher-shell,/mnt/e/dangerous_skills/cypher-shell/skills/cypher-shell,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_web_platform|requires_interactive_prompting,True,2026-04-27T04:17:49.349374+00:00,2026-04-27T04:18:01.429730+00:00
mnt_e_dangerous_skills_czsc_skills_skills_czsc-thinking,czsc-thinking,/mnt/e/dangerous_skills/czsc_skills/skills/czsc-thinking,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T04:18:01.767569+00:00,2026-04-27T04:20:14.005733+00:00
mnt_e_dangerous_skills_data-analyze,data-analyze-refined,/mnt/e/dangerous_skills/data-analyze,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_heavy_runtime|requires_document_or_office_stack,True,2026-04-27T04:20:14.199720+00:00,2026-04-27T04:23:48.149470+00:00
mnt_e_dangerous_skills_debrief,debrief,/mnt/e/dangerous_skills/debrief,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T04:23:48.910890+00:00,2026-04-27T04:23:48.910921+00:00
mnt_e_dangerous_skills_debug-methodology,debug-methodology,/mnt/e/dangerous_skills/debug-methodology,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_long_horizon_task|requires_user_supplied_artifact,True,2026-04-27T04:23:49.200628+00:00,2026-04-27T04:24:39.108701+00:00
mnt_e_dangerous_skills_debug-skill,debug,/mnt/e/dangerous_skills/debug-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_local_helper_tooling,True,2026-04-27T04:24:39.271005+00:00,2026-04-27T04:24:49.488600+00:00
mnt_e_dangerous_skills_deepdive,deepdive,/mnt/e/dangerous_skills/deepdive,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_local_helper_tooling,True,2026-04-27T04:24:49.658749+00:00,2026-04-27T04:25:00.130737+00:00
mnt_e_dangerous_skills_defillama-watchdog,defillama-watchdog,/mnt/e/dangerous_skills/defillama-watchdog,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_external_api_key|requires_long_horizon_task|requires_local_helper_tooling,True,2026-04-27T04:25:00.309046+00:00,2026-04-27T04:25:31.658260+00:00
mnt_e_dangerous_skills_depresearch,depresearch,/mnt/e/dangerous_skills/depresearch,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_external_api_key,True,2026-04-27T04:25:31.873568+00:00,2026-04-27T04:26:05.228239+00:00
mnt_e_dangerous_skills_design-like,installing-brand-design-skills,/mnt/e/dangerous_skills/design-like,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T04:26:05.404849+00:00,2026-04-27T04:26:17.276193+00:00
mnt_e_dangerous_skills_design-system-cli,design-system-cli,/mnt/e/dangerous_skills/design-system-cli,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_browser|requires_web_platform|requires_external_api_key|requires_heavy_runtime|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T04:26:17.441316+00:00,2026-04-27T04:26:40.727175+00:00
mnt_e_dangerous_skills_desktop-agent,Desktop Control,/mnt/e/dangerous_skills/desktop-agent,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T04:26:40.899760+00:00,2026-04-27T04:26:53.211466+00:00
mnt_e_dangerous_skills_destructive_command_guard,dcg,/mnt/e/dangerous_skills/destructive_command_guard,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_local_helper_tooling,True,2026-04-27T04:26:53.368248+00:00,2026-04-27T04:27:43.163292+00:00
mnt_e_dangerous_skills_devhelper_skills_api-mock-server,api-mock-server,/mnt/e/dangerous_skills/devhelper/skills/api-mock-server,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T04:27:43.814764+00:00,2026-04-27T04:27:43.814785+00:00
mnt_e_dangerous_skills_devhelper_skills_chrome-bookmark-reader,chrome-bookmark-reader,/mnt/e/dangerous_skills/devhelper/skills/chrome-bookmark-reader,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,,True,2026-04-27T04:27:44.111781+00:00,2026-04-27T04:27:59.109594+00:00
mnt_e_dangerous_skills_digisign-skill,digisign,/mnt/e/dangerous_skills/digisign-skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_callback_or_webhook|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T04:28:00.071644+00:00,2026-04-27T04:28:00.071668+00:00
mnt_e_dangerous_skills_dinachiui_skills_dinachi-assistant,dinachi-assistant,/mnt/e/dangerous_skills/dinachiui/skills/dinachi-assistant,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_local_helper_tooling,True,2026-04-27T04:28:00.502114+00:00,2026-04-27T04:28:11.531804+00:00
mnt_e_dangerous_skills_dingtalk-api,dingtalk-api,/mnt/e/dangerous_skills/dingtalk-api,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T04:28:11.698954+00:00,2026-04-27T04:28:33.038994+00:00
mnt_e_dangerous_skills_discord-voice,discord-voice,/mnt/e/dangerous_skills/discord-voice,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T04:28:33.498590+00:00,2026-04-27T04:28:33.498611+00:00
mnt_e_dangerous_skills_docmost-cli,docmost,/mnt/e/dangerous_skills/docmost-cli,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T04:28:34.017839+00:00,2026-04-27T04:28:34.017863+00:00
