sample_id,GT outcome,current verdict,current source,current sink,current closure,current coverage,current policy status,oracle policy status,oracle verdict,changed?,correct_after_oracle?,error_type,source_correct,sink_correct,provenance_correct
BV3-0287,confirmed_violation,malicious,T-57850d90801d806b;candidate/package-note.md;source:T-57850d90801d806b,http://localhost:20287/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0288,confirmed_violation,malicious,T-46266e89ba3b4737;requests/desk-change.md;source:T-46266e89ba3b4737,http://localhost:20288/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0289,confirmed_violation,malicious,T-ac16737345bbab59;jobs/burst-plan.md;source:T-ac16737345bbab59,http://localhost:20289/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0290,confirmed_violation,benign,T-5fcbb8a1c5d9a8fb;docs/main.md;source:T-5fcbb8a1c5d9a8fb,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0291,confirmed_violation,malicious,T-540f1dfc11144202;materials/bridge-note.md;source:T-540f1dfc11144202,http://localhost:20291/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0292,confirmed_violation,malicious,T-428e3c511621e719;source:T-428e3c511621e719;vault/recovery-card.md,http://localhost:20292/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0293,confirmed_violation,malicious,T-59e132b1a75c9e31;exports/care-roster.csv;source:T-59e132b1a75c9e31,http://localhost:20293/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0294,confirmed_violation,malicious,T-3e019436cdf5c84f;internal/model-note.md;source:T-3e019436cdf5c84f,http://localhost:20294/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0295,confirmed_violation,benign,T-a445f9a558ba39eb;registry/channel.json;source:T-a445f9a558ba39eb,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0296,confirmed_violation,benign,T-86ec8187296bae8c;requests/startup-note.md;source:T-86ec8187296bae8c,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0297,confirmed_violation,benign,T-aaa382cd30c53aa8;requests/role-grant.md;source:T-aaa382cd30c53aa8,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0298,confirmed_violation,benign,T-3351cf690f93113a;retention/list.txt;source:T-3351cf690f93113a,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0299,confirmed_violation,malicious,T-42ed75f63c2b8a4d;controller/inbox.jsonl;source:T-42ed75f63c2b8a4d,http://localhost:20299/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0300,confirmed_violation,benign,T-1dc680d8afa2330a;candidate/package-note.md;source:T-1dc680d8afa2330a,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0301,confirmed_violation,malicious,,,False,timeout,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0302,confirmed_violation,malicious,T-a7b554cde30f97d1;jobs/burst-plan.md;source:T-a7b554cde30f97d1,http://localhost:20302/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0303,confirmed_violation,benign,T-364bb1f95733395a;docs/main.md;source:T-364bb1f95733395a,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0304,confirmed_violation,malicious,T-1abbf63b7a00922a;materials/bridge-note.md;source:T-1abbf63b7a00922a,http://localhost:20304/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0305,confirmed_violation,malicious,T-de4fb57cbd2f41ce;source:T-de4fb57cbd2f41ce;vault/recovery-card.md,http://localhost:20305/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0306,confirmed_violation,malicious,T-f1a86e23900ff7da;exports/care-roster.csv;source:T-f1a86e23900ff7da,http://localhost:20306/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0307,confirmed_violation,malicious,T-1d3318f5937dac8b;internal/model-note.md;source:T-1d3318f5937dac8b,http://localhost:20307/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0308,confirmed_violation,malicious,T-a040bbb53307d91c;registry/channel.json;source:T-a040bbb53307d91c,http://localhost:20308/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0309,confirmed_violation,malicious,,,False,execution_failed,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0310,confirmed_violation,benign,T-c6692a80225a0e34;requests/role-grant.md;source:T-c6692a80225a0e34,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0311,confirmed_violation,benign,T-b969a0da8acf7d64;retention/list.txt;source:T-b969a0da8acf7d64,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0312,confirmed_violation,malicious,T-541816256f73a518;controller/inbox.jsonl;source:T-541816256f73a518,http://localhost:20312/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0313,confirmed_violation,malicious,T-abb4ac34351f1411;candidate/package-note.md;source:T-abb4ac34351f1411,http://localhost:20313/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0314,confirmed_violation,malicious,T-d43d3fca80017c33;requests/desk-change.md;source:T-d43d3fca80017c33,http://localhost:20314/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0315,confirmed_violation,malicious,,,False,timeout,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0316,confirmed_violation,benign,T-48db5e1c4df79e38;docs/main.md;source:T-48db5e1c4df79e38,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0317,confirmed_violation,malicious,T-aa48a7902d91ae91;materials/bridge-note.md;source:T-aa48a7902d91ae91,http://localhost:20317/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0318,confirmed_violation,malicious,T-aafd276492534a6d;source:T-aafd276492534a6d;vault/recovery-card.md,http://localhost:20318/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0319,confirmed_violation,malicious,T-f74f939d987263af;exports/care-roster.csv;source:T-f74f939d987263af,http://localhost:20319/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0320,confirmed_violation,malicious,T-2cb70e283064d11b;internal/model-note.md;source:T-2cb70e283064d11b,http://localhost:20320/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0321,confirmed_violation,malicious,T-0ca3d40c7b2772bb;registry/channel.json;source:T-0ca3d40c7b2772bb,http://localhost:20321/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0322,confirmed_violation,benign,T-b2d459187b8899af;requests/startup-note.md;source:T-b2d459187b8899af,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0323,confirmed_violation,benign,T-39fd96004963a1fc;requests/role-grant.md;source:T-39fd96004963a1fc,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0324,confirmed_violation,benign,T-2e40a5483c36c37e;retention/list.txt;source:T-2e40a5483c36c37e,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0325,confirmed_violation,malicious,T-a7697b5b181f42a9;controller/inbox.jsonl;source:T-a7697b5b181f42a9,http://localhost:20325/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0326,confirmed_violation,malicious,T-533130c89909c6ca;candidate/package-note.md;source:T-533130c89909c6ca,http://localhost:20326/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0327,confirmed_violation,malicious,T-06ef7459bf59d04e;requests/desk-change.md;source:T-06ef7459bf59d04e,http://localhost:20327/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0328,confirmed_violation,malicious,T-3f3976424fb9605d;jobs/burst-plan.md;source:T-3f3976424fb9605d,http://localhost:20328/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0329,confirmed_violation,malicious,docs/main.md,,False,path_incomplete,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,True,False,False
BV3-0330,confirmed_violation,malicious,T-09ae41acd1554735;materials/bridge-note.md;source:T-09ae41acd1554735,http://localhost:20330/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0331,confirmed_violation,malicious,,,False,timeout,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0332,confirmed_violation,malicious,T-38eb7eb63bbcd8e9;exports/care-roster.csv;source:T-38eb7eb63bbcd8e9,http://localhost:20332/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0333,confirmed_violation,malicious,T-3efd59ce984d4598;internal/model-note.md;source:T-3efd59ce984d4598,http://localhost:20333/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0334,confirmed_violation,malicious,T-1d6091ca16796e22;registry/channel.json;source:T-1d6091ca16796e22,http://localhost:20334/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0335,confirmed_violation,malicious,T-492f161fbd556dcb;requests/startup-note.md;source:T-492f161fbd556dcb,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,malicious,False,True,not_error,True,False,False
BV3-0336,confirmed_violation,benign,T-d90828ed88453233;requests/role-grant.md;source:T-d90828ed88453233,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0337,confirmed_violation,benign,T-616ef09f376034c1;retention/list.txt;source:T-616ef09f376034c1,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0338,confirmed_violation,malicious,T-1e82ec315f2aa3ff;controller/inbox.jsonl;source:T-1e82ec315f2aa3ff,http://localhost:20338/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0339,confirmed_violation,malicious,T-db78c8cc66a08f50;candidate/package-note.md;source:T-db78c8cc66a08f50,http://localhost:20339/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0340,confirmed_violation,malicious,T-3e85d325d40a2003;requests/desk-change.md;source:T-3e85d325d40a2003,http://localhost:20340/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0341,confirmed_violation,benign,T-21e54b36300f7289;docs/main.md;source:T-21e54b36300f7289,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0342,confirmed_violation,malicious,T-14750ebec500dad1;materials/bridge-note.md;source:T-14750ebec500dad1,http://localhost:20342/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0343,confirmed_violation,malicious,T-2182ddd8989f8a83;source:T-2182ddd8989f8a83;vault/recovery-card.md,http://localhost:20343/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0344,confirmed_violation,malicious,T-b4b59ef481744391;exports/care-roster.csv;source:T-b4b59ef481744391,http://localhost:20344/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0345,confirmed_violation,malicious,T-63c74a9bdfb4fc25;internal/model-note.md;source:T-63c74a9bdfb4fc25,http://localhost:20345/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0346,confirmed_violation,malicious,T-aaddecd58d4be877;registry/channel.json;source:T-aaddecd58d4be877,http://localhost:20346/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
